formTypeCd,reportInfoIdent,receivedDt,filerIdent,filerTypeCd,filerName,contributionInfoId,contributionDt,contributionAmount,contributionDescr,itemizeFlag,travelFlag,contributorPersentTypeCd,contributorNameOrganization,contributorNameLast,contributorNameFirst,contributorNameShort,contributorStreetCountyCd,contributorStreetCountryCd,contributorStreetPostalCode,contributorEmployer,contributorJobTitle,contributorPacFein,contributor_id
PTYCORP,579587,20130712.0,11906,PTYCORP,Texas Democratic Party,100032677,20130402.0,25000.0,,Y,N,ENTITY,"At&T Services, Inc.",,,,,USA,78701,,,,9382
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032678,20040408.0,400.0,,Y,N,ENTITY,Texas Moratorium Network,,,,,USA,78728,,,,134155
PTYCORP,598899,20140115.0,11906,PTYCORP,Texas Democratic Party,100032679,20130719.0,100.0,,Y,N,ENTITY,Zbranek,,,,,USA,77665,,,,154666
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032680,20040326.0,750.0,,Y,N,ENTITY,Non Urban Caucus Texas Democratic Party,,,,,USA,76906,,,,98339
PTYCORP,598899,20140115.0,11906,PTYCORP,Texas Democratic Party,100032681,20130826.0,15.17,,Y,N,ENTITY,Cgbc Llc,,,,,USA,32413,,,,23215
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032682,20040323.0,25000.0,,Y,N,ENTITY,Patterson Aviation Inc.,,,,,USA,10169,,,,102598
PTYCORP,598899,20140115.0,11906,PTYCORP,Texas Democratic Party,100032683,20130926.0,10000.0,,Y,N,ENTITY,Fluor Corporation,,,,,USA,20003,,,,44787
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032684,20040323.0,25000.0,,Y,N,ENTITY,Patterson Planning And Services Inc.,,,,,USA,10017,,,,102610
PTYCORP,598899,20140115.0,11906,PTYCORP,Texas Democratic Party,100032685,20130726.0,6.48,,Y,N,ENTITY,Cgbc Llc,,,,,USA,32413,,,,23215
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032686,20040319.0,4000.0,transfer from state account,Y,N,ENTITY,Texas Democratic Party - State Checking,,,,,USA,78701,,,,132176
PTYCORP,598899,20140115.0,11906,PTYCORP,Texas Democratic Party,100032687,20131105.0,1000.0,,Y,N,ENTITY,"Verizon, Inc.",,,,,USA,78701,,,,147937
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032688,20040323.0,5000.0,,Y,N,ENTITY,Texas Afl-Cio General Fund,,,,,USA,78701,,,,129386
PTYCORP,598899,20140115.0,11906,PTYCORP,Texas Democratic Party,100032689,20131011.0,2500.0,,Y,N,ENTITY,Uaw Region 5 Southwestern States Cap Council,,,,,USA,75247,,,,146106
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032690,20040323.0,25000.0,,Y,N,ENTITY,Princeton Pike Park Inc.,,,,,USA,10169,,,,106873
PTYCORP,598899,20140115.0,11906,PTYCORP,Texas Democratic Party,100032691,20131113.0,1500.0,,Y,N,ENTITY,"Centerpoint Energy Services Company, Llc",,,,,USA,78701,,,,22820
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032692,20040408.0,600.0,,Y,N,ENTITY,Designer Graphics,,,,,USA,75703,,,,35597
PTYCORP,176958,20010716.0,11906,PTYCORP,Texas Democratic Party,100032693,20010105.0,2500.0,,Y,N,ENTITY,Burlington Northern & Santa Fe Railway Co.,,,,,USA,66601,,,,18814
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032694,20040408.0,400.0,,Y,N,ENTITY,Texas Freedom Network,,,,,USA,78767,,,,133056
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032695,20020308.0,400.0,,Y,N,ENTITY,Associaton Of Texas Professional Educators,,,,,USA,78752,,,,9280
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032696,20040326.0,25000.0,,Y,N,ENTITY,Verban Properties Co.,,,,,USA,10017,,,,147806
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032697,20020524.0,200.0,,Y,N,ENTITY,Artsource Inc.,,,,,USA,79902,,,,8492
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032698,20040326.0,750.0,,Y,N,ENTITY,Texas Democratic County Chairs Association,,,,,USA,78155,,,,132159
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032699,20020301.0,500.0,,Y,N,ENTITY,Arromark Group Inc.,,,,,USA,77057,,,,8382
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032700,20040504.0,20.0,,Y,N,ENTITY,Texas Democratic Women,,,,,USA,78768,,,,132192
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032701,20020514.0,400.0,,Y,N,ENTITY,Americans United For Separation Of Church And State,,,,,USA,77255,,,,6003
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032702,20040414.0,600.0,,Y,N,ENTITY,Texas Threads,,,,,USA,76450,,,,136310
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032703,20020402.0,1200.0,,Y,N,ENTITY,Be-In Buttons,,,,,USA,77096,,,,12140
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032704,20040504.0,750.0,,Y,N,ENTITY,Texas Afl-Cio General Fund,,,,,USA,78701,,,,129386
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032705,20020607.0,1000.0,,Y,N,ENTITY,Associaton Of Texas Professional Educators,,,,,USA,78752,,,,9280
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032706,20040414.0,600.0,,Y,N,ENTITY,National Women'S Political Caucus,,,,,USA,93728,,,,97131
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032707,20020313.0,1000.0,,Y,N,ENTITY,Associaton Of Texas Professional Educators,,,,,USA,78752,,,,9280
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032708,20040414.0,400.0,,Y,N,ENTITY,Democrats For Life Of Texas,,,,,USA,77902,,,,35114
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032709,20020620.0,5000.0,,Y,N,ENTITY,Boeing Company,,,,,USA,98124,,,,15650
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032710,20040504.0,2500.0,,Y,N,ENTITY,Plumbers Local Union No. 68 General Fund,,,,,USA,77249,,,,105576
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032711,20020508.0,10000.0,,Y,N,ENTITY,Boeing Company,,,,,USA,98124,,,,15650
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032712,20040413.0,400.0,,Y,N,ENTITY,Texas State Employees Union,,,,,USA,78704-4250,,,,135949
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032713,20020517.0,200.0,,Y,N,ENTITY,Bear Creek Media,,,,,USA,78711,,,,12179
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032714,20040423.0,900.0,,Y,N,ENTITY,Democrat Mall,,,,,USA,32746,,,,35039
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032715,20020423.0,500.0,,Y,N,ENTITY,Indian Cliffs Ranch Inc.,,,,,USA,79838,,,,60887
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032716,20040423.0,600.0,,Y,N,ENTITY,Association Of Texas Professional Educators,,,,,USA,78752-3792,,,,9230
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032717,20020125.0,19000.0,,Y,N,ENTITY,Democratic Congressional Campaign Committee,,,,,USA,20003,,,,35048
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032718,20040420.0,5000.0,,Y,N,ENTITY,Texas State Teachers Association,,,,,USA,78701,,,,136059
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032719,20020524.0,100.0,,Y,N,ENTITY,Cobos Anthony,,,,,USA,79902,,,,26991
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032720,20040414.0,600.0,,Y,N,ENTITY,Unappoint W,,,,,USA,76262,,,,146197
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032721,20020625.0,25.0,,Y,N,ENTITY,Communications Associates Inc.,,,,,USA,75219,,,,28175
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032722,20040504.0,750.0,,Y,N,ENTITY,Montgomery County Afl-Cio,,,,,USA,77387,,,,93715
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032723,20020322.0,500.0,,Y,N,ENTITY,Cole Cole & Easley Investment Co.,,,,,USA,77901-6409,,,,27321
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032724,20040423.0,800.0,,Y,N,ENTITY,American Muslim Alliance Texas,,,,,USA,76014,,,,5797
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032725,20020502.0,400.0,,Y,N,ENTITY,Democrats For Life Of Texas,,,,,USA,77036,,,,35114
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032726,20040504.0,750.0,,Y,N,ENTITY,Texas Democratic Women,,,,,USA,78768,,,,132192
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032727,20020621.0,100000.0,,Y,N,ENTITY,Democratic Congressional Campaign Committee,,,,,USA,20003,,,,35048
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032728,20040506.0,400.0,,Y,N,ENTITY,Americans For Fair Taxation,,,,,USA,77227-7487,,,,5993
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032729,20020524.0,80.0,,Y,N,ENTITY,Democratic Women Of Hunt County,,,,,USA,75403,,,,35102
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032730,20040506.0,750.0,,Y,N,ENTITY,Americans For Fair Taxation,,,,,USA,77227-7487,,,,5993
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032731,20020521.0,6000.0,,Y,N,ENTITY,Democratic Governor'S Association,,,,,USA,20003,,,,35053
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032732,20040506.0,400.0,,Y,N,ENTITY,American Association Of Retired Persons -Aarp,,,,,USA,78701,,,,5279
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032733,20020215.0,600.0,,Y,N,ENTITY,Designer Graphics,,,,,USA,75703,,,,35597
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032734,20040504.0,200.0,,Y,N,ENTITY,Wichita County Democratic Association,,,,,USA,76309,,,,151870
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032735,20020321.0,50.0,,Y,N,ENTITY,Dennis White Investments,,,,,USA,75354,,,,35322
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032736,20040504.0,500.0,,Y,N,ENTITY,West Houston Democratic Club,,,,,USA,77224-9892,,,,151172
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032737,20020604.0,5000.0,,Y,N,ENTITY,Humana Inc.,,,,,USA,78746,,,,59680
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032738,20040504.0,400.0,,Y,N,ENTITY,Texas State Teachers Association,,,,,USA,78701,,,,136059
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032739,20020402.0,5000.0,,Y,N,ENTITY,El Paso Electric Company,,,,,USA,79960,,,,39997
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032740,20040518.0,500.0,,Y,N,ENTITY,Hewitt Campaigns Inc.,,,,,USA,78701,,,,56087
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032741,20020426.0,200.0,,Y,N,ENTITY,Evs Supply,,,,,USA,75081,,,,42609
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032742,20040506.0,125.0,,Y,N,ENTITY,Democratic Women Of Smith County,,,,,USA,75791,,,,35103
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032743,20020501.0,400.0,,Y,N,ENTITY,Human Rights Campaign,,,,,USA,20006,,,,59668
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032744,20040527.0,750.0,,Y,N,ENTITY,Plumbers Local Union No. 68 General Fund,,,,,USA,77249,,,,105576
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032745,20020508.0,750.0,,Y,N,ENTITY,Gto Advertising,,,,,USA,78212,,,,52549
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032746,20020625.0,25.0,,Y,N,ENTITY,G. C. Enterprises,,,,,USA,79764,,,,47147
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032747,20030807.0,250.0,,Y,N,ENTITY,Adcock Gin Co.,,,,,USA,79331,,,,2089
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032748,20020328.0,1000.0,,Y,N,ENTITY,Emory Young & Associates,,,,,USA,78701,,,,41100
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032749,20020501.0,150.0,,Y,N,ENTITY,Hittson Ranch,,,,,USA,75087,,,,56889
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032750,20030731.0,29.22,,Y,N,ENTITY,Texas Young Democrats,,,,,USA,78701,,,,136741
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032751,20020514.0,825.0,,Y,N,ENTITY,Galveston County Democratic Party,,,,,USA,77546,,,,47458
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032752,20030806.0,2000.0,,Y,N,ENTITY,C.W.A. -  Afl-Cio Local 6215,,,,,USA,75204,,,,19483
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032753,20020611.0,10000.0,,Y,N,ENTITY,Helen Of Troy L.P.,,,,,USA,79912,,,,55525
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032754,20030730.0,25000.0,,Y,N,ENTITY,Texas Democratic Party - State Checking,,,,,USA,78701,,,,132176
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032755,20020524.0,450.0,,Y,N,ENTITY,Kathy L. Nealy & Associates,,,,,USA,75232,,,,71182
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032756,20030714.0,30000.0,,Y,N,ENTITY,Texas Democratic Party - State Mm,,,,,USA,78701,,,,132177
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032757,20020607.0,750.0,,Y,N,ENTITY,Justin Brands Inc.,,,,,USA,76101,,,,70183
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032758,20030811.0,2000.0,,Y,N,ENTITY,Texas Federation Of Teachers,,,,,USA,78704,,,,132889
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032759,20020402.0,20000.0,,Y,N,ENTITY,International Bank Of Commerce,,,,,USA,78042,,,,61165
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032760,20030826.0,25000.0,,Y,N,ENTITY,Uswa: Texas Political & Legislative Committee,,,,,USA,77015,,,,147116
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032761,20020628.0,100.0,,Y,N,ENTITY,Kemp Smith Partners,,,,,USA,79999,,,,72006
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032762,20030808.0,500.0,,Y,N,ENTITY,Smith County Central Labor Council,,,,,USA,75763,,,,121426
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032763,20020308.0,1000.0,,Y,N,ENTITY,Burlington Northern & Santa Fe Railway Co.,,,,,USA,66601,,,,18814
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032764,20030822.0,100.0,,Y,N,ENTITY,Cup Rock Entertainment,,,,,USA,78676,,,,30956
PTYCORP,176958,20010716.0,11906,PTYCORP,Texas Democratic Party,100032765,20010111.0,500.0,,Y,N,ENTITY,Associaton Of Texas Professional Educators,,,,,USA,78752,,,,9280
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032766,20030826.0,100.0,,Y,N,ENTITY,Oklahoma Federation Of Teachers,,,,,USA,73132,,,,99738
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032767,20020328.0,10000.0,,Y,N,ENTITY,Lone Star Fund,,,,,USA,20005,,,,83639
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032768,20030813.0,21000.0,,Y,N,ENTITY,Anheuser-Busch Companies Inc.,,,,,USA,78701,,,,7115
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032769,20020315.0,535.0,,Y,N,ENTITY,Paul Enger Productions,,,,,USA,79902,,,,102781
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032770,20030826.0,100.0,,Y,N,ENTITY,Oklahoma State Afl-Cio,,,,,USA,73105,,,,99739
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032771,20020604.0,10000.0,,Y,N,ENTITY,Lockheed Martin,,,,,USA,33807-3010,,,,83389
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032772,20030905.0,5000.0,,Y,N,ENTITY,South Central Afl-Cio Council,,,,,USA,27605,,,President,122027
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032773,20020620.0,100.0,,Y,N,ENTITY,Lone Star Foundation,,,,,USA,78703,,,,83638
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032774,20030905.0,500.0,,Y,N,ENTITY,Massachusetts Afl-Cio,,,,,USA,02148,,,President,88348
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032775,20020604.0,5000.0,,Y,N,ENTITY,Lou Sobh Pontiac Buick Gmc,,,,,USA,85260,,,,84194
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032776,20030910.0,100.0,,Y,N,ENTITY,United Steel Workers Of America 2741,,,,,USA,74063,,,,146579
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032777,20020423.0,5000.0,,Y,N,ENTITY,Maxxam Inc.,,,,,USA,77057,,,,88845
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032778,20031015.0,10000.0,,Y,N,ENTITY,Texas Democratic Party - State Checking,,,,,USA,78701,,,,132176
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032779,20020125.0,5000.0,,Y,N,ENTITY,Mci Worldcom,,,,,USA,22202,,,,89770
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032780,20030917.0,5000.0,,Y,N,ENTITY,Machinists Non-Partisan Political League,,,,,USA,75247,,,,85497
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032781,20020611.0,750.0,,Y,N,ENTITY,Ocanas Printing,,,,,USA,78714,,,,99495
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032782,20030915.0,5000.0,,Y,N,ENTITY,Metrica Inc.,,,,,USA,78217,,,,91225
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032783,20020611.0,400.0,,Y,N,ENTITY,Nced/Sahara Sportswear,,,,,USA,79936,,,,97270
PTYCORP,239880,20040115.0,11906,PTYCORP,Texas Democratic Party,100032784,20030912.0,25.0,,Y,N,ENTITY,Kerr Co. Democratic Executive Committee,,,,,USA,78028,,,,72478
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032785,20020403.0,5000.0,,Y,N,ENTITY,Metronational Investment/Development/Management,,,,,USA,77224,,,,91249
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032786,20040603.0,5000.0,,Y,N,ENTITY,South Atlantic And Gulf Coast District,,,,,USA,77550,,,,122007
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032787,20020301.0,500.0,,Y,N,ENTITY,Mcwillliams & Associates,,,,,USA,78701,,,,90207
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032788,20040527.0,400.0,,Y,N,ENTITY,Aclu Of Texas Inc.,,,,,USA,78764,,,,1725
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032789,20020326.0,25.0,,Y,N,ENTITY,Mcleaish Investments,,,,,USA,78501,,,,89999
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032790,20040506.0,400.0,,Y,N,ENTITY,Great American Heritage Ltd,,,,,USA,20004,,,,51384
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032791,20020607.0,5000.0,,Y,N,ENTITY,Ocean Shipholdings Inc.,,,,,USA,77084,,,,99540
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032792,20040518.0,70.0,,Y,N,ENTITY,Arrowhead Custom Framing,,,,,USA,78751,,,,8391
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032793,20020607.0,240.0,,Y,N,ENTITY,Phil Matran And Associates,,,,,USA,77017,,,,104427
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032794,20040518.0,200.0,,Y,N,ENTITY,Tarrant County Democratic Women'S Club,,,,,USA,76107-3009,,,,127328
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032795,20020625.0,100.0,,Y,N,ENTITY,Peapatch Productions,,,,,USA,75220,,,,103269
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032796,20040527.0,400.0,,Y,N,ENTITY,Taral Pac,,,,,USA,78704,,,,127237
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032797,20020322.0,100.0,,Y,N,ENTITY,Repa Louis,,,,,USA,76530,,,,110333
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032798,20040527.0,600.0,,Y,N,ENTITY,Bay Area New Democrats,,,,,USA,77289,,,,11937
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032799,20020507.0,75.0,,Y,N,ENTITY,Sam Furr Co. Investments - Cattle-Farming,,,,,USA,76374,,,,116426
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032800,20040527.0,10000.0,,Y,N,ENTITY,Texas State Teachers Association,,,,,USA,78701,,,,136059
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032801,20020416.0,5000.0,,Y,N,ENTITY,Southwestern Bell Telephone,,,,,USA,78205,,,,122586
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032802,20040527.0,250.0,,Y,N,ENTITY,Texas Democratic Women Of Young County,,,,,USA,76450,,,,132237
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032803,20020502.0,5000.0,,Y,N,ENTITY,Reliant Energy Inc.,,,,,USA,77002,,,,110069
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032804,20040527.0,10000.0,,Y,N,ENTITY,Txu,,,,,USA,78701,,,,145815
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032805,20020402.0,600.0,,Y,N,ENTITY,Stars And Stripes Forever Inc.,,,,,USA,32746,,,,123644
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032806,20040603.0,2500.0,,Y,N,ENTITY,Greater Houston Transportation,,,,,USA,77009,,,,51543
PTYCORP,201204,20020715.0,11906,PTYCORP,Texas Democratic Party,100032807,20020514.0,500.0,,Y,N,ENTITY,Stanley Alfred,,,,,USA,78703,,,,123490
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032808,20040604.0,600.0,,Y,N,ENTITY,Ignite Consulting,,,,,USA,78704,,,,60453
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032809,20010925.0,1000.0,,Y,N,ENTITY,Ironworkers State Cope Fund,,,,,USA,78701,,,,61532
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032810,20040608.0,5000.0,,Y,N,ENTITY,Landry Restaurant Lp Development Account,,,,,USA,77027,,,,75491
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032811,20011012.0,12000.0,,Y,N,ENTITY,Boeing Company,,,,,USA,98124,,,,15650
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032812,20040604.0,50.0,,Y,N,ENTITY,Hittson Ranch,,,,,USA,75087,,,,56889
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032813,20010911.0,100.0,,Y,N,ENTITY,Dawson & Dawson,,,,,USA,78701,,,,34001
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032814,20040603.0,1000.0,,Y,N,ENTITY,Texas Association Of Realtors,,,,,USA,78768-2246,,,,130700
PTYCORP,176958,20010716.0,11906,PTYCORP,Texas Democratic Party,100032815,20010111.0,200.0,,Y,N,ENTITY,Campaign Strategies. Inc.,,,,,USA,77027,,,,20016
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032816,20040604.0,100.0,,Y,N,ENTITY,Hittson Ranch,,,,,USA,75087,,,,56889
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032817,20010925.0,1000.0,,Y,N,ENTITY,Arromark Group Inc.,,,,,USA,77057,,,,8382
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032818,20010919.0,500.0,,Y,N,ENTITY,Paul Enger Productions Inc.,,,,,USA,79902-2622,,,,102782
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032819,20040608.0,1000.0,,Y,N,ENTITY,Houston Police Officer'S Union,,,,,USA,77007,,,,58911
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032820,20011012.0,90.0,,Y,N,ENTITY,Paul Enger Productions Inc.,,,,,USA,79902-2622,,,,102782
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032821,20040608.0,1000.0,,Y,N,ENTITY,Campaign Strategies Inc.,,,,,USA,77006,,,,20015
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032822,20011115.0,120.0,,Y,N,ENTITY,Preferred Anesthesia Service,,,,,USA,75090,,,,106549
PTYCORP,255159,20040716.0,11906,PTYCORP,Texas Democratic Party,100032823,20040604.0,150.0,,Y,N,ENTITY,Message Audience And Presentation,,,,,USA,78704,,,,91160
PTYCORP,185934,20020114.0,11906,PTYCORP,Texas Democratic Party,100032824,20010912.0,1000.0,,Y,N,ENTITY,Texas Uaw State Cap Council,,,,,USA,75247,,,,136469
