district,filer_id,first_name,id,last_name,middle_name,offices,party,photo_url,sources
29,66415,José,TXL000414,Rodríguez,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0129', 'fax': None}, {'type': 'district', 'email': None, 'address': '100 N. Ochoa, Suite A\nEl Paso, Texas 79901', 'name': 'District Office', 'phone': '915-351-3500', 'fax': None}, {'type': 'district', 'email': None, 'address': '206 S.E. 8th Street, Suite 201\nFabens, Texas 79838', 'name': 'District Office', 'phone': '915-765-2000', 'fax': None}, {'type': 'district', 'email': None, 'address': 'P.O. Box 1105\nMarfa, TX 79843', 'name': 'District Office', 'phone': '432-729-4800', 'fax': None}]",Democratic,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1005.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist29/dist29.htm'}]
27,20257,Eddie,TXL000198,Lucio,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0127', 'fax': '512-463-0061'}, {'type': 'district', 'email': None, 'address': '7 North Park Plaza\nBrownsville, Texas 78521', 'name': 'District Office', 'phone': '956-548-0227', 'fax': '956-548-0440'}, {'type': 'district', 'email': None, 'address': '1210 W. Interstate 2, Suite 10\nPharr, Texas 78577', 'name': 'District Office', 'phone': '956-787-5227', 'fax': '956-787-5337'}]",Democratic,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1300.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist27/dist27.htm'}]
25,67809,Donna,TXL000419,Campbell,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0125', 'fax': '512-463-7794'}, {'type': 'district', 'email': None, 'address': '9601 McAllister Freeway Ste. 150\nSan Antonio, Texas 78216', 'name': 'District Office', 'phone': '210-979-0013', 'fax': None}, {'type': 'district', 'email': None, 'address': '1902 E. Common St. Ste. 500\nNew Braunfels, TX  78130', 'name': 'District Office', 'phone': '830-626-0065', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1010.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist25/dist25.htm'}]
6,68741,Sylvia R.,TXL000473,Garcia,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0106', 'fax': None}, {'type': 'district', 'email': None, 'address': '5425 Polk Street, Suite 125\nHouston, Texas  77023', 'name': 'District Office', 'phone': '713-923-7575', 'fax': None}, {'type': 'district', 'email': None, 'address': '13301 East Freeway, Suite 304\nHouston, Texas 77015', 'name': 'District Office', 'phone': '713-453-5100', 'fax': None}]",Democratic,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1035.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist6/dist6.htm'}]
75,38629,Mary,TXL000438,González,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.302\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0613', 'fax': '512-463-1237'}, {'type': 'district', 'email': None, 'address': '11200 Santos Sanchez\nSocorro, Texas 79927', 'name': 'District Office', 'phone': '915-790-2299', 'fax': '915-790-2144'}]",Democratic,http://www.house.state.tx.us/photos/members/2410.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=75'}]
98,65973,Giovanni,TXL000429,Capriglione,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.714\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0690', 'fax': '512-463-1004'}, {'type': 'district', 'email': None, 'address': '1100 Bear Creek Parkway\nKeller, Texas 76248', 'name': 'District Office', 'phone': '817-431-5339', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2345.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=98'}]
9,67675,Chris,TXL000454,Paddie,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.412\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0556', 'fax': '512-463-5896'}, {'type': 'district', 'email': None, 'address': '102 West Houston St.\nMarshall, Texas  75670', 'name': 'District Office', 'phone': '903-935-1141', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2515.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=9'}]
6,67583,Matt,TXL000460,Schaefer,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.510\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0584', 'fax': None}, {'type': 'district', 'email': None, 'address': '200 E. Ferguson, Ste. 506\nTyler, TX 75702', 'name': 'District Office', 'phone': '903-592-0900', 'fax': '903-592-0902'}]",Republican,http://www.house.state.tx.us/photos/members/2725.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=6'}]
,67717,Steve,TXL000467,Toth,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0797', 'fax': None}, {'type': 'district', 'email': None, 'address': '8105 Kuykendahl Rd., Suite 200\nWoodlands, TX 77382', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2825.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2825'}]
110,67987,Toni,TXL000458,Rose,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.302\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0664', 'fax': '512-463-0476'}, {'type': 'district', 'email': None, 'address': 'P.O. Box 398020\nDallas, TX 75339', 'name': 'District Office', 'phone': '214-371-3300', 'fax': '214-371-3304'}, {'type': 'district', 'email': None, 'address': '12450 Elam Rd.,\nBalch Springs, TX 75180', 'name': 'Springs Office', 'phone': '972-286-5756', 'fax': '214-371-3304'}]",Democratic,http://www.house.state.tx.us/photos/members/2555.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=110'}]
26,34378,Rick,TXL000449,Miller,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.312\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0710', 'fax': '512-463-0711'}, {'type': 'district', 'email': None, 'address': '130 Industrial Blvd.\nSuite 126\nSugar Land, TX 77478', 'name': 'District Office', 'phone': None, 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2500.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=26'}]
137,68103,Gene,TXL000472,Wu,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.810\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0492', 'fax': '512-463-1182'}, {'type': 'district', 'email': None, 'address': '6500 Rookin, Building C\nHouston, TX 77074', 'name': 'District Office', 'phone': '713-271-3900', 'fax': '713-271-3902'}]",Democratic,http://www.house.state.tx.us/photos/members/2865.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=137'}]
106,67539,Pat,TXL000434,Fallon,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.604\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0694', 'fax': '512-463-1130'}, {'type': 'district', 'email': None, 'address': '100 W Eldorado Parkway, 2nd Floor\nLittle Elm, TX 75068', 'name': 'District Office', 'phone': '469-362-0500', 'fax': '469-362-0540'}]",Republican,http://www.house.state.tx.us/photos/members/2375.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=106'}]
67,67738,Jeff,TXL000445,Leach,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.314\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0544', 'fax': '512-463-9974'}, {'type': 'district', 'email': None, 'address': '777 E. 15th Street #202\nPlano, TX 75074', 'name': 'District Office', 'phone': '972-424-1419', 'fax': '972-424-1719'}]",Republican,http://www.house.state.tx.us/photos/members/2475.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=67'}]
70,67791,Scott,TXL000459,Sanford,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.210\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0356', 'fax': '512-463-0701'}, {'type': 'district', 'email': None, 'address': '115 West Virginia Street, Suite #103\nMcKinney, TX 75069', 'name': 'District Office', 'phone': '972-548-7500', 'fax': '972-548-7501'}]",Republican,http://www.house.state.tx.us/photos/members/2715.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=70'}]
29,67775,Ed,TXL000466,Thompson,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.506\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0707', 'fax': '512-463-8717'}, {'type': 'district', 'email': None, 'address': '2341 N. Galveston Ave., Suite 120\nPearland, Texas 77581', 'name': 'District Office', 'phone': None, 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2815.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=29'}]
42,66435,Richard Peña,TXL000334,Raymond,,"[{'type': 'capitol', 'email': None, 'address': 'Room 1W.4\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0558', 'fax': '512-463-6296'}, {'type': 'district', 'email': None, 'address': '1110 Houston St.\nLaredo, TX 78040', 'name': 'District Office', 'phone': '956-753-7722', 'fax': '956-753-7729'}]",Democratic,http://www.house.state.tx.us/photos/members/4215.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=42'}]
,67628,Philip,TXL000432,Cortez,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0269', 'fax': None}, {'type': 'district', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2365.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2365'}]
68,67769,Drew,TXL000463,Springer,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.410\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0526', 'fax': '512-463-1011'}, {'type': 'district', 'email': None, 'address': '406 E California St\nGainesville , TX 76240', 'name': 'District Office', 'phone': '76240-4102', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2745.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=68'}]
85,58426,Phil,TXL000464,Stephenson,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.906\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0604', 'fax': '512-463-5244'}, {'type': 'district', 'email': None, 'address': '834 Third Street\nRosenberg, TX 77471', 'name': 'District Office', 'phone': '281-232-7900', 'fax': '281-232-7901'}]",Republican,http://www.house.state.tx.us/photos/members/2755.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=85'}]
40,19823,Terry,TXL000428,Canales,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.816\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0426', 'fax': '512-463-0043'}, {'type': 'district', 'email': None, 'address': '101 North 10th Avenue, Suite B\nEdinburg, Texas 78541', 'name': 'District Office', 'phone': '956-383-0860', 'fax': '956-383-4334'}]",Democratic,http://www.house.state.tx.us/photos/members/2340.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=40'}]
,52247,Bennett,TXL000456,Ratliff,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0468', 'fax': None}, {'type': 'district', 'email': None, 'address': '1925 East Belt Line Rd., Suite 422\nCarrollton, TX 75006', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2545.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2545'}]
41,20295,Bobby,TXL000439,Guerra,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.818\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0578', 'fax': '512-463-1482'}, {'type': 'district', 'email': None, 'address': '10213 North 10th St. Suite B\nMcAllen, Texas 78504', 'name': 'District Office', 'phone': '956-292-0407', 'fax': '956-292-0418'}]",Democratic,http://www.house.state.tx.us/photos/members/2325.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=41'}]
3,67547,Cecil,TXL000425,Bell,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.710\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0650', 'fax': '512-463-0575'}, {'type': 'district', 'email': None, 'address': '18230 FM 1488, Ste. 302\nMagnolia, TX  77354', 'name': 'District Office', 'phone': '281-259-3700', 'fax': '281-259-3706'}]",Republican,http://www.house.state.tx.us/photos/members/2335.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=3'}]
59,66222,J. D.,TXL000461,Sheffield,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.320\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0628', 'fax': '512-463-3644'}, {'type': 'district', 'email': None, 'address': 'P.O. Box 704\nGatesville, Texas 76528', 'name': 'District Office', 'phone': None, 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2735.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=59'}]
20,66195,Marsha,TXL000435,Farney,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.606\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0309', 'fax': '512-463-0049'}, {'type': 'district', 'email': None, 'address': '1633 Williams Drive, Suite 201\nGeorgetown, TX 78628', 'name': 'District Office', 'phone': '512-863-7872', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2380.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=20'}]
12,67801,Kyle,TXL000441,Kacal,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.420\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0412', 'fax': None}, {'type': 'district', 'email': None, 'address': '3000 Briarcrest Dr., Suite 203,\nBryan, TX 77802', 'name': 'District Office', 'phone': '979-774-7276', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2445.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=12'}]
57,67800,Trent,TXL000424,Ashby,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.414\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0508', 'fax': '512-463-5896'}, {'type': 'district', 'email': None, 'address': '2915 Atkinson Dr.\nLufkin, TX 75901', 'name': 'District Office', 'phone': '936-634-2762', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2330.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=57'}]
24,67723,Greg,TXL000426,Bonnen,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.504\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0729', 'fax': None}, {'type': 'district', 'email': None, 'address': '174 Calder Rd. Ste. 116\nLeague City, TX 77573', 'name': 'District Office', 'phone': '281-338-0924', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2875.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=24'}]
136,58331,Tony,TXL000433,Dale,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.904\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0696', 'fax': '512-463-9333'}]",Republican,http://www.house.state.tx.us/photos/members/2370.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=136'}]
69,67748,James,TXL000436,Frank,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.304\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0534', 'fax': '512-463-8161'}, {'type': 'district', 'email': None, 'address': '1206 Hatton Road\nWichita Falls, TX 76302', 'name': 'District Office', 'phone': '940-767-1700', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2385.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=69'}]
93,65897,Matt,TXL000444,Krause,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.212\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0562', 'fax': '512-463-2053'}, {'type': 'district', 'email': None, 'address': '6624 North Riverside Drive, Suite #330\nFort Worth, TX 76137', 'name': 'District Office', 'phone': '817-847-4900', 'fax': '817-847-4902'}]",Republican,http://www.house.state.tx.us/photos/members/2465.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=93'}]
11,67818,Travis,TXL000430,Clardy,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.314\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0592', 'fax': '512-463-8792'}, {'type': 'district', 'email': None, 'address': '202 East Pilar, Room 310\nNacogdoches, Texas 75961', 'name': 'District Office', 'phone': '936-560-3982', 'fax': '936-564-0051'}]",Republican,http://www.house.state.tx.us/photos/members/2355.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=11'}]
95,67957,Nicole,TXL000431,Collier,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.508\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0716', 'fax': '512-463-1516'}, {'type': 'district', 'email': None, 'address': '101 S. Jennings Suite 103A\nFort Worth, Texas', 'name': 'District Office', 'phone': '817-332-1180', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/2360.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=95'}]
88,54568,Ken,TXL000442,King,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.416\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0736', 'fax': '512-463-0211'}, {'type': 'district', 'email': None, 'address': 'PO Box 507\nCanadian, TX', 'name': 'District Office', 'phone': '806-323-8870', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2455.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=88'}]
35,65415,Oscar,TXL000446,Longoria,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.510\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0645', 'fax': '512-463-0559'}, {'type': 'district', 'email': None, 'address': 'P.O. Box 1029\nPenitas TX, 78576', 'name': 'District Office', 'phone': '956-580-6944', 'fax': '956-580-2233'}, {'type': 'district', 'email': None, 'address': '126 E. Commercial Ave.\nLa Feria, TX 78559', 'name': 'District Office', 'phone': '956-797-2101', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/2485.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=35'}]
74,67786,Poncho,TXL000452,Nevárez,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.306\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0566', 'fax': '512-463-0220'}]",Democratic,http://www.house.state.tx.us/photos/members/2505.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=74'}]
14,67602,John,TXL000415,Raney,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.706\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0698', 'fax': '512-463-5109'}, {'type': 'district', 'email': None, 'address': '4103 South Texas Avenue, Suite 103\nBryan, Texas 77802', 'name': 'District Office', 'phone': '979-260-5040', 'fax': '979-260-5097'}]",Republican,http://www.house.state.tx.us/photos/members/2315.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=14'}]
114,67845,Jason,TXL000470,Villalba,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.404\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0576', 'fax': '512-463-7827'}, {'type': 'district', 'email': None, 'address': '10210 North Central Expressway, Suite 220\nDallas, Texas 75231', 'name': 'District Office', 'phone': '214-363-8700', 'fax': '214-363-8701'}]",Republican,http://www.house.state.tx.us/photos/members/2855.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=114'}]
65,68046,Ron,TXL000462,Simmons,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.712\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0478', 'fax': '512-463-2089'}, {'type': 'district', 'email': None, 'address': '1029 W. Rosemeade Parkway\nSuite 108\nCarrollton, TX 75007', 'name': 'District Office', 'phone': '972-492-2080', 'fax': '972-492-7408'}]",Republican,http://www.house.state.tx.us/photos/members/2740.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=65'}]
92,67904,Jonathan,TXL000465,Stickland,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.402\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0522', 'fax': '512-463-9529'}, {'type': 'district', 'email': None, 'address': '1600 Airport Freeway, Suite 334\nBedford, Texas 76022', 'name': 'District Office', 'phone': '817-283-5300', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2765.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=92'}]
,68026,Mary,TXL000455,Perez,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0460', 'fax': None}, {'type': 'district', 'email': None, 'address': '101 S. Richey, Suite F\nPasadena, TX 77506', 'name': 'District address', 'phone': '713-274-2170', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2535.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2535'}]
97,62004,Craig,TXL000437,Goldman,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.720\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0608', 'fax': '512-463-8342'}, {'type': 'district', 'email': None, 'address': '4255 Bryant Irvin Rd, Suite 101\nFort Worth, Texas 76109', 'name': 'District Office', 'phone': '817-731-3712', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2395.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=97'}]
91,57431,Stephanie,TXL000443,Klick,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.716\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0599', 'fax': '512-463-0751'}, {'type': 'district', 'email': None, 'address': '6851 NE Loop 820, Suite 230\nNorth Richland Hills, TX 76180', 'name': 'District Office', 'phone': '817-281-0079', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2460.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=91'}]
33,67573,Scott,TXL000468,Turner,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.318\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0484', 'fax': '512-463-7834'}, {'type': 'district', 'email': None, 'address': '6537 Horizon Rd, Ste B2\nRockwall, TX 75032', 'name': 'District Office', 'phone': '972-722-7887', 'fax': '972-722-7888'}]",Republican,http://www.house.state.tx.us/photos/members/2845.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=33'}]
125,67615,Justin,TXL000457,Rodriguez,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.212\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0669', 'fax': '512-463-5074'}, {'type': 'district', 'email': None, 'address': '5503 Grissom Road, Suite 105\nSan Antonio, Texas  78238', 'name': 'District Office', 'phone': '210-521-7100', 'fax': '210-521-7101'}]",Democratic,http://www.house.state.tx.us/photos/members/2550.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=125'}]
,36668,David,TXL000186,Dewhurst,,[],Republican,http://upload.wikimedia.org/wikipedia/commons/f/f2/David_Dewhurst.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=S&Code=A1170'}]
7,69337,Paul,TXL000482,Bettencourt,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0107', 'fax': None}, {'type': 'district', 'email': None, 'address': '11451 Katy Freeway, Suite 209\nHouston, TX 77079', 'name': 'District Office', 'phone': '713-464-0282', 'fax': '713-461-0108'}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1055.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist7/dist7.htm'}]
16,69651,Don,TXL000479,Huffines,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0116', 'fax': None}, {'type': 'district', 'email': None, 'address': '8222 Douglas Avenue, Suite 675\nDallas, Texas 75225', 'name': 'District Office', 'phone': '214-239-6131', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1095.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist16/dist16.htm'}]
66,69726,Matt,TXL000495,Shaheen,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.322\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0594', 'fax': '512-463-1021'}, {'type': 'district', 'email': None, 'address': '5304 West Plano Parkway, Suite 2\nPlano, TX 75093', 'name': 'District Office', 'phone': '469-642-8708', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2995.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=66'}]
21,51817,Dade,TXL000496,Phelan,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.324\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0706', 'fax': '512-463-1861'}, {'type': 'district', 'email': None, 'address': '11867 Hwy. 62 N.\n\nOrange, Tx 77632', 'name': 'District Office', 'phone': '409-745-2777', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2905.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=21'}]
94,69489,Tony,TXL000499,Tinderholt,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.216\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0624', 'fax': '512-463-8386'}, {'type': 'district', 'email': None, 'address': '4381 W. Green Oaks Blvd. Ste. 107\nArlington, Tx 76016', 'name': 'District Office', 'phone': '817-478-5000', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3065.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=94'}]
